,video_id,label_1,label_2,label_3
1405,ynW2yuyy0tg,person,,
1406,5mnbYTb49_8,,,
1407,ted2pAnAnQc,person,,
1408,jjOW6kLEckg,,,
1409,uUqSCOYdRbo,,,
1410,tAT2d_eQO3Y,motorbike,,
1411,EWxyed3T_V8,bicycle,,
1412,W5_RPT0WPYw,bicycle,,
1413,N2kjPi7CG-U,fire hydrant,boat,aeroplane
1414,t-_VPRCtiUg,,,
1415,UqvpIenUmL0,motorbike,boat,traffic light
1416,d5B3EDh-G0s,,,
1417,3vQ55ToQeWI,car,,
1418,Q0MKbsJ36-o,,,
1419,-HfGoHTKLbo,bicycle,,
1420,TjSUt-Ea4ys,,,
1421,bYuP4CCyW3s,,,
1422,xRwy_rKc7gI,person,car,
1423,crhL1eOjf4U,motorbike,,
1424,FaOSCASqLsE,car,,
1425,c8rzM_3wepE,car,,
1426,_g-s0AwxaNo,,,
1427,_IN42lQCFNg,person,,
1428,SaHUVHlq534,truck,car,boat
1429,_hRDjLyw6GA,car,bicycle,
1430,iwtSHXJUOFg,aeroplane,bus,
1431,HGByZo4vgDo,motorbike,bus,
1432,5fJfBJN-cnQ,,,
1433,VArpDm95J4M,,,
1434,Y27Req0EzVs,,,
1435,bu5-VERN3XY,,,
1436,5LrYXUhD0i0,car,aeroplane,
1437,fa_7lf2PneU,,,
1438,ab-E_gzEoZs,aeroplane,bicycle,cat
1439,Ims5p6wjW9s,train,traffic light,aeroplane
1440,Y87IwzHXHec,,,
1441,I9hJ_Rux9y0,motorbike,car,
1442,PGKT7SbZcHU,,,
1443,4gaHphhEQOs,bicycle,,
1444,VClT3DAAcq0,,,
1445,KdkOKsrWfL4,motorbike,,
1446,tTJeePNgOF8,bicycle,motorbike,person
1447,mM81bB1DEw4,,,
1448,L_hlvNda2E8,bicycle,aeroplane,
1449,cIlhp6tdYvk,,,
1450,bNkM-z3cPW8,person,motorbike,boat
1451,nrZgt3QKIKg,bicycle,,
1452,ZTpRsEp-_04,,,
1453,KxBCwG-IF6g,bus,car,aeroplane
1454,JDGu6O7ReZI,bicycle,,
1455,0ZbQpOEkues,,,
1456,YjZyLIpT8rQ,bus,traffic light,train
1457,z2mRP7hxTdk,person,bus,
1458,bT7unpw0C3c,bicycle,,
1459,8_cNLlWsN4c,person,,
1460,sJUKzBlDY6s,motorbike,person,
1461,sMwF_4wKlsk,bus,person,
1462,xdFGSkh5X24,,,
1463,bnsOTRMVmcg,bicycle,,
1464,_wZq3DkjqR0,bicycle,,
1465,s93P3hktEG8,person,,
1466,x2hw_ghPcQs,bicycle,aeroplane,
1467,lDkGLFGbTsE,bicycle,,
1468,kJ7jN5iNAWs,,,
1469,OuJd3cLBWHA,,,
1470,1YTeasbvJ2E,,,
1471,wpIiNrDnEHk,motorbike,,
1472,59rADhtMzWc,motorbike,bicycle,
1473,moIuur9GUws,car,aeroplane,
1474,bIryzkTYOKY,bicycle,,
1475,r6TVO1Uq1RE,person,,
1476,dDmGnEW_fjc,,,
1477,93yJTL-260w,,,
1478,6-T-Rsoq5a0,person,,
1479,W5ivmpG_J4c,bicycle,car,
1480,gxy0TvMpJFM,motorbike,boat,truck
1481,6_im_hGxGRk,person,car,
1482,Qu6G-mvv_5Q,,,
1483,8yS-Twk0Okk,,,
1484,GUJefYr2p8A,motorbike,traffic light,
1485,TKp7BG6q7dc,,,
1486,BTJBqSDiN8M,person,,
1487,LnXnSl8wyqI,car,,
1488,x5ptVUpSPLs,motorbike,aeroplane,bicycle
1489,Me6RQZV8VD4,motorbike,aeroplane,
1490,S_MAesZsnMk,motorbike,,
1491,WIoZrwX4qQc,aeroplane,person,
1492,Vb2egHi39ho,bicycle,,
1493,Juyodtul_7s,,,
1494,EBn1giArnS0,bicycle,,
1495,Mn5ZzRZ9yto,bicycle,,
1496,HPDCI4dm78U,person,motorbike,
1497,wwkH0prchjQ,,,
1498,88RAHxrQ33M,,,
1499,vbWzGC4DJmM,person,motorbike,
1500,qAtyzHZc7l8,person,,
1501,AARbu6B1f6M,car,aeroplane,
1502,kWuI7NVGNMk,bus,car,
1503,9lCNCiqSNYs,,,
1504,ZGNj5lOtNnI,bus,motorbike,boat
1505,VDtFyTerbjY,bicycle,,
1506,75kn3kBqo8o,bicycle,,
1507,dAm2rlRhpc4,person,,
1508,wKENGGCzrLE,motorbike,person,fire hydrant
1509,Bd78wBDHALI,person,motorbike,truck
1510,2EGuVKx_MXA,train,boat,
1511,vm9hkyrd23M,,,
1512,wPZ5_axqjj0,,,
1513,_aqJB9t4VeE,bus,aeroplane,
1514,Dxea-sQdPoQ,car,,
1515,mXQuto1fMp4,bicycle,motorbike,
1516,zlQGiPhBfiw,,,
1517,zP1fojwJZIc,car,person,
1518,23g5HBOg3Ic,car,truck,bus
1519,DM-c43vIm9g,bicycle,,
1520,cKZTjW72jZY,car,,
1521,4iPpXakylUQ,person,,
1522,jzsDwqVEFRQ,,,
1523,38LAnu25pqs,car,bicycle,
1524,gBkLoLfrEIM,person,motorbike,
1525,2WOp9p8xirA,bicycle,,
1526,BqKqtJXWhqw,bird,parking meter,truck
1527,2elO1GEpVy0,,,
1528,crsGvSSvo9o,person,,
1529,styN6QavqVU,person,bicycle,
1530,6I2R_uM3bhI,car,person,
1531,eb6ja96y6Ps,,,
1532,OJVpsT2_1PU,,,
1533,LxBLIAYmbes,,,
1534,qIlWas5Bj3U,person,,
1535,L_pi_qfmOQw,car,,
1536,KgW0zY-O5zs,person,,
1537,9eiDKJKcP_I,bus,person,
1538,VFJHb6s2hG8,car,motorbike,
1539,kaW71ZyUX80,car,,
1540,bdE6U4SB-is,aeroplane,car,train
1541,BiasH3_cEHQ,,,
1542,vPib9KwCBGs,car,,
1543,Ots2-8Dxfl8,car,person,
1544,Gb4yTHNCVdM,car,bicycle,
1545,mTHcRufPfRw,car,person,aeroplane
1546,1nOq-PIyNsA,person,car,
1547,Qgqk96TJZyI,,,
1548,bHPMhoS7xrk,person,,
1549,J_8KmRw8610,,,
1550,3HL-6yxmy-0,bicycle,,
1551,5I5ikA7lsuU,motorbike,bus,
1552,ghf02ONihAw,bicycle,person,
1553,6p8zAbFKpW0,motorbike,train,bus
1554,gHzuabZUd6c,car,,
1555,qRPpxc2Vp7s,,,
1556,6umxqVvVK8Y,bicycle,,
1557,ojbziRt9Iso,car,aeroplane,bus
1558,VKuurDOxvVA,,,
1559,V1pS_9z7VQA,motorbike,,
1560,TGD8zKvRxc4,bicycle,,
1561,UZgRR9RFtHI,person,,
1562,ozvL2cuXJNg,person,,
1563,-NVoikSV-cQ,,,
1564,I6v8771dC8s,,,
1565,i3h37e4e3bQ,bus,car,
1566,JDe_LqL8wOY,person,motorbike,
1567,UJsGEZLYpKE,bicycle,aeroplane,
1568,ZnYyAl2RP6g,,,
1569,RSxPUDTeoKs,bicycle,,
1570,8Fn_30AD7Pk,,,
1571,bVI5Dy-fG4s,motorbike,bicycle,
1572,ZiQXAbixvOg,person,,
1573,FXcLiqIKdmw,,,
1574,VYN7LR2gwso,,,
1575,HP7DIvd6eKY,bicycle,,
1576,-sWJ9tRzm68,,,
1577,7rj99Hl18Vo,motorbike,person,bicycle
1578,h_58pbU9udQ,person,,
1579,6sKZ0O4SM4s,bus,motorbike,
1580,Fpn1imb9qZg,,,
1581,awLQ_A33H9Y,person,,
1582,ibEnGKlzUPw,car,bus,
1583,nIkk1-qXgds,,,
1584,mOpzY5Gm1ys,bicycle,person,
1585,iYzFC6dugQk,motorbike,aeroplane,
1586,wtE9Mkodi48,,,
1587,9VrqwMDy1gE,,,
1588,o7aWatibgqM,,,
1589,fFCzRv1yLlQ,motorbike,,
1590,uSuajHpF9Eo,person,,
1591,dxImso_s35g,,,
1592,Vzx411Jc8Qw,car,,
1593,tBd-T6o1_4s,,,
1594,M1TgX_8M97k,,,
1595,eTMItoVkFZY,,,
1596,i-sW4PfSxwA,person,,
1597,xwUkRvwJ79E,person,,
1598,cajFMKgOUZc,bicycle,,
1599,zMM6bM7moqA,car,aeroplane,boat
1600,PBZbb_Nnrys,person,,
1601,81CrB92Ixn8,,,
1602,UKqkb4cEy-E,,,
1603,k6PTy9CYG-w,car,,
1604,9Gy3p1SzgLM,,,
1605,sj2vGrmdGPg,person,,
1606,E1KkQrFEl2I,,,
1607,dt8ANZIZ8Co,,,
1608,NEE4jUY3Vvs,bicycle,train,
1609,UYBBVOAswXc,car,,
1610,EfgUki1ZtGQ,,,
1611,fXGULB8PdO4,person,,
1612,8KkUl1xsgXA,bus,truck,
1613,LCDpSENyXLE,car,truck,
1614,R7lClcxpcuc,,,
1615,DNBp87Hrb0c,person,,
1616,ckOwoZvo-n8,,,
1617,Z3JKKu0dFj4,motorbike,,
1618,ft792p4U52E,car,train,
1619,BJSh1nbMI_Q,,,
1620,lNRB7OCo8Wo,,,
1621,JukqAlYEBTA,boat,stop sign,aeroplane
1622,aacRIObSGZk,,,
1623,DgpyKvlHqFU,motorbike,person,
1624,K_xC3RyjtD8,,,
1625,h18oVxTqZ5o,motorbike,,
1626,Tp_YZNqNBhw,bicycle,,
1627,cp67dk1Uoow,,,
1628,SEtYCJFMiss,bench,car,bus
1629,nOxqVQ327K4,bicycle,train,
1630,rUuCWzdpPAg,motorbike,person,boat
1631,k8E6EkKsazA,bicycle,,
1632,O4QIVealcHs,bicycle,,
1633,2vHQVoAlgNs,aeroplane,stop sign,cat
1634,_DNNIB_PdaA,truck,fire hydrant,car
1635,HOAQjp4lA_M,aeroplane,,
1636,PB9k9_r4qfE,,,
1637,BHMF-FlkqPw,,,
1638,zfXloVG3e4Y,,,
1639,E7Xxd9XIAHw,person,,
1640,8GlEuSyQfcc,motorbike,person,
1641,VaJtYdtCGTI,,,
1642,Cm9yAkPqqig,person,,
1643,fv8Ir8jYa44,car,,
1644,Ys3RhgZi1Yg,,,
1645,teI3MEZJn0E,person,,
1646,jlufU7hwi30,,,
1647,DZ-oH-nCWT4,person,fire hydrant,stop sign
1648,JkFbSUdRAgU,train,truck,car
1649,lAjNKSLwvxs,person,,
1650,RPH2APBoVtI,bicycle,boat,truck
1651,Sp14hVR4_Ok,bus,car,stop sign
1652,b-NxXQlIya0,,,
1653,Ht9v8YLy-O4,,,
1654,_VDGysJGNoI,aeroplane,bicycle,car
1655,GCyvXrn72pE,,,
1656,khjsrFdOn04,,,
1657,CnsY5Yv78jg,car,boat,parking meter
1658,UBTqCqQl2fY,person,,
1659,zIQY3NBS7yc,,,
1660,MwY1JontUI0,,,
1661,p_wnE-y43Kc,,,
1662,uV2y_co7WgY,bicycle,,
1663,hJjEFf4T89Q,bicycle,bus,parking meter
1664,pDEG3ebH-ok,,,
1665,mfVHNjaAmvM,person,bus,
1666,dnnh8unDP4Y,,,
1667,tHf8YSAt3_c,,,
1668,7rQXT1-PYq4,,,
1669,WOJ5rCT_D6Q,,,
1670,rYZSercMKJA,person,,
1671,To6Ua35N9Bk,bicycle,,
1672,Ey_vGhau7ho,car,bicycle,
1673,OXJAXlw2LcI,bicycle,,
1674,HHEh3EbfKiM,,,
1675,fBnTCZDCemQ,,,
1676,27-tJxIepmo,person,,
1677,fFObGT_67BM,aeroplane,boat,truck
1678,WJUheLXsbVA,person,,
1679,R4DZBZJsoEY,motorbike,,
1680,J_9Z_vUb1i0,car,person,
1681,AQ99iVo_QC4,,,
1682,LGe4lG-P5O0,,,
1683,v2kdiD3Y-j4,motorbike,bus,
1684,iYJr9pZxSPM,,,
1685,uhCJKAFF3bM,car,bicycle,motorbike
1686,rdyw3hwJ538,train,aeroplane,
1687,7QOBq3XX8yk,,,
1688,NYb7FU2uE60,motorbike,bicycle,
1689,SuTNJhV4-rg,,,
1690,lfOMF4ouAz8,person,,
1691,-wpHszfnJns,car,,
1692,4ZX9T0kWb4Y,person,,
1693,lZ9ayBDyIcA,person,,
1694,7df1I8HkWaQ,car,,
1695,i40d_IkL3YI,fire hydrant,bus,truck
1696,WMF9my8agPs,bicycle,,
1697,67dgau_N0ug,bus,motorbike,person
1698,OL_eIZjiLUk,bicycle,,
1699,F2TrMmev9wM,motorbike,bicycle,
1700,QuecVkhdVYU,truck,boat,aeroplane
1701,pG6iaOMV46I,motorbike,aeroplane,truck
1702,MIpI-JBxKxI,car,person,
1703,zT2tJu0IzJ8,bicycle,motorbike,
1704,ThVSnObMn50,person,,
1705,gc5AnnHCohM,motorbike,truck,sheep
1706,WQneO40JPho,aeroplane,truck,
1707,jiFVRFKs-v8,person,,
1708,Vx2x-QBZ_X4,bicycle,aeroplane,
1709,iDE7MlKRtJc,bicycle,,
1710,otD4t7tnZts,bicycle,,
1711,kdgKS-SUILs,bicycle,,
1712,ixxd-y9OQyg,,,
1713,oBfhaNmF-tQ,bicycle,,
1714,6fGISwOQGck,,,
1715,Dwio3-7IA24,bicycle,,
1716,fGrxKLsgidg,bicycle,,
1717,cIY95KCnnNk,,,
1718,7gD1f-wifzo,,,
1719,apol2p5zKdY,motorbike,train,
1720,cP1YcIWLPbA,car,,
1721,TUwZtLyX_VE,bicycle,aeroplane,
1722,XoQfrROslbA,person,,
1723,_Pd5weoBjcE,person,,
1724,gQd7j6K7Ne4,,,
1725,ExSrjPHjmkk,car,person,
1726,lIrHts62ACQ,person,,
1727,pz8tHqfsuqY,,,
1728,I99Qgb4mE5I,,,
1729,vam4X98WOno,bicycle,train,
1730,Pg9XSSeQIOc,bus,motorbike,bicycle
1731,w9szTeD494M,bicycle,,
1732,71DujPOe43I,person,,
1733,ZX-qynHTHiM,bicycle,,
1734,2DuSW0SZzAo,car,,
1735,NRbo9D3Dq54,car,,
1736,FsGOYQ2GqrU,bicycle,,
1737,Biagyb7AcK8,bicycle,,
1738,5cZLczozYlQ,car,aeroplane,bus
1739,VSLNyW91e5M,,,
1740,dOrXLg3dJns,,,
1741,qBcIiaeeIX8,car,train,
1742,Y3tZrwFM4mI,,,
1743,cQsN5KLPFIU,person,,
1744,yKItFB_HPhE,bicycle,,
1745,Rg5Us4iz714,motorbike,bicycle,
1746,4QvR8jJaeHk,truck,bus,parking meter
1747,_j-ZqCTinWw,,,
1748,jpgylvcSdcw,person,,
1749,CwtZlljXX9M,car,person,train
1750,IIE1g8kqIpk,boat,car,
1751,OzEkZRyecng,,,
1752,2E5fAuDqTtM,,,
1753,LS0mytFBoNE,bicycle,person,
1754,nI-PXLnS5eo,bicycle,person,
1755,Vayu0zhVfWQ,bicycle,person,
1756,Ml7ycoLumAs,,,
1757,Ye5CzehEXUc,person,,
1758,iQ190Bf-6J0,car,,
1759,c8WqLaLfTqA,,,
1760,dBxOYE2j55U,person,,
1761,bN8w32EfDss,bicycle,car,
1762,WjUPpsCZ0hE,,,
1763,_svJMFc0XZY,bicycle,person,car
1764,Ocr33LwCsMM,person,,
1765,Ljkc_7S_NNE,traffic light,fire hydrant,cat
1766,IxD7aoy4dpw,bicycle,truck,
1767,GyU3uNUi1rQ,bicycle,,
1768,ECm-EJDOd90,bicycle,bus,
1769,SksJZoWiWXg,person,,
1770,ircObGRWl9A,,,
1771,PtC9eaFxqlk,,,
1772,h6ng66xBRM4,aeroplane,stop sign,train
1773,Q0X3XcErGXs,person,train,car
1774,npcpoBjrZ9s,,,
1775,eb-GC0N6TJo,,,
1776,_BTtNgrKDlo,,,
1777,WLK7S0F9aVA,,,
1778,hQfgA-yKzPU,person,bicycle,
1779,Nu9Cnxk-Qio,train,motorbike,
1780,HqO5jmkARaE,person,,
1781,xP1fdjXv_3w,bicycle,car,
1782,3EDSsoIplr4,,,
1783,FX-ttYCFqOw,,,
1784,zvFD5KBAb0Q,person,,
1785,l-jQMLpQXyI,car,traffic light,boat
1786,7Uvc97PfriQ,,,
1787,Yp34xmulTSo,person,,
1788,OEO8tRcpqLY,bicycle,traffic light,
1789,-2-731gy2rc,bicycle,,
1790,wZ4cadzCZUI,,,
1791,pLlOkqBoZK4,bicycle,bus,
1792,HcvEVr5W1eE,person,aeroplane,motorbike
1793,Ot-GbhaeaDw,,,
1794,jaBWs65wnw4,person,,
1795,BUz_0DM7F48,,,
1796,vTqVmHEXNxI,,,
1797,TvGhM62aJmI,,,
1798,hxKPwJaqkIU,motorbike,bicycle,
1799,qlRRa98pVIY,bicycle,,
1800,QpOvNXbTu60,,,
1801,gvDKIAZLs-w,motorbike,,
1802,P_DJJRkGOJE,,,
1803,OO5xqkelhuQ,motorbike,,
1804,ITgiFp_l01A,car,,
1805,x56GBcEwkGs,person,,
1806,_s1uaiInAdo,,,
1807,98BnO6RAZhs,person,,
1808,squ76dgiY2w,bus,person,
1809,cI5V5a51JtI,car,,
1810,5kVeEf7CtCE,,,
1811,VIDd2yMSSnY,aeroplane,bus,
1812,RbLtnEtutfQ,car,bus,
1813,2OOrlhtdONE,bicycle,,
1814,pSUydWEqKwE,person,,
1815,SlEoS4Zw9uA,,,
1816,6emdnQyDlLg,boat,train,bench
1817,TfKJof2Y70s,,,
1818,mBewRJ9CASE,motorbike,car,
1819,xS5e2o6REb4,truck,bicycle,bench
1820,9G5W_Pl7Ydk,,,
1821,h6ft1_tBe6c,bicycle,aeroplane,truck
1822,tag33nDWJY0,bus,,
1823,SO22CK2pwfU,person,,
1824,W2S7k_fnsXQ,traffic light,aeroplane,cow
1825,xq75YNrX3kA,person,,
1826,hebWYacbdvc,,,
1827,HirI1H0lCwk,person,aeroplane,
1828,1Sh0yZNhpEk,aeroplane,truck,
1829,a6aEJ7D82Xc,person,,
1830,g_GQXKbzvTw,bicycle,bus,train
1831,CuIZ4zGHylk,aeroplane,person,
1832,xEctjZVwnnU,bicycle,,
1833,YijRxOVD-P8,motorbike,,
1834,3DGztcamZWA,bicycle,person,
1835,UChQHrjefVU,car,,
1836,zM340uHnOrU,,,
1837,H7LRgmgvDlE,person,,
1838,cMnTyivbxCA,person,motorbike,
1839,bS-gsJNCOtM,person,,
1840,w7z6Tf1ANtU,truck,motorbike,car
1841,plj1Zwa1UuU,person,,
1842,WMrj90EplYY,,,
1843,CFlhlZbeKgE,aeroplane,person,
1844,YJUJFwafEFI,car,,
1845,cVp3gxvtn1M,aeroplane,bicycle,
1846,S_6CRVsTfns,person,,
1847,CC2RtQgA06Y,car,,
1848,qCb6JY9bjaE,aeroplane,train,boat
1849,3C0btIJjrW8,,,
1850,vIfC4Aj05Ps,bicycle,,
1851,YdsD_fxm9Hw,,,
1852,CwgBLQw6uDQ,car,bicycle,person
1853,xGEmhnw7vp0,,,
1854,SLqeMrbIDsA,car,,
1855,s-10pKDaoJU,,,
1856,N79ubmYjlCk,,,
1857,wuje1XVW2Uw,motorbike,person,
1858,_aWGPZSN7Wc,person,car,train
1859,m59NLOjChUI,truck,motorbike,car
1860,hxwpkM5w3Cc,aeroplane,person,fire hydrant
1861,KMLz0eIihcY,person,,
1862,nl1QCtAvoAY,person,,
1863,OPm3GKmUkNU,person,,
1864,7r91yyChtfs,car,bicycle,aeroplane
1865,wK7XjHbt4Z0,,,
1866,PV1MlxtpIJs,parking meter,fire hydrant,truck
1867,Xm-yXsm23_c,,,
1868,pYGQ7iJsvUs,motorbike,,
1869,yxIrlsh1S1o,,,
1870,zZKcVYvDGek,bicycle,,
1871,-h3M5pZOUYU,,,
1872,i7Sr5sxaBOA,person,,
1873,JpvtVGM7Vkg,car,,
1874,lelNrWwlVP8,bicycle,,
1875,7ezRFn1MbrE,person,motorbike,bicycle
1876,pBdKnPcNyl8,,,
1877,LW5wBL7D3UE,,,
1878,IX34gq-ZaWw,,,
1879,j1my2gM0TUI,bicycle,motorbike,person
1880,5kwF6KPc-TU,car,bicycle,bus
1881,CehGIXiamlQ,car,train,person
1882,HIzgRmWTxIg,person,,
1883,Tv2rpf957aI,person,,
1884,EaEjIoQnFXo,car,person,
1885,9KCMvJy2nyY,,,
1886,eW6vu5xhf8E,,,
1887,7kE2bYX0wjE,person,,
1888,uCjbBAtMyn8,,,
1889,UrkPC81_QfU,motorbike,,
1890,yB7ACD-CoDY,,,
1891,iogcY_4xGjo,person,truck,motorbike
1892,oLZfbz8MEGw,,,
1893,8Sb5R_wWrcU,car,,
1894,kYlTg3HEBcg,,,
1895,FWzYAvVFEgs,,,
1896,z7n3SKwRaPA,,,
1897,fAmGDbLIkDM,truck,aeroplane,person
1898,AAzY28C8Syc,person,motorbike,
1899,vXda0L6w9W0,,,
1900,sPWR-m_98Rw,bicycle,,
1901,-CIXaoRyseU,bicycle,motorbike,
1902,10HvcTGNuO4,bicycle,,
1903,I5DJ-05ZUKo,person,,
1904,QQOCidVdHJ0,,,
1905,Ml5tIyh-arE,bicycle,bus,train
1906,5wN3dh6lLEQ,bicycle,motorbike,aeroplane
1907,imwTZUrf1Qw,,,
1908,hX_qyf38X9c,,,
1909,qFLCyvoCQas,,,
1910,leJNDpm_G10,,,
1911,m-dW0MnkLiU,bicycle,,
1912,xbiDrzTd8fE,car,,
1913,NFjn0X2BL2Q,car,person,
1914,uFkmSqx4CzY,,,
1915,_x9_oomdrF4,,,
1916,tx1IOt-eOfA,,,
1917,AE3_wzbDmt0,,,
1918,CRnrSlL-Oug,,,
1919,GkJcT-IbPjo,truck,aeroplane,bicycle
1920,7qNOtgrIjO4,bicycle,,
1921,BKVdb0UQVL8,,,
1922,ainQMC--qgM,bicycle,motorbike,
1923,mO0OuR26IZM,,,
1924,f29OUOs85SM,car,,
1925,cztHy050cNA,,,
1926,9UBMEww7XLU,bicycle,,
1927,z_lgjFAxP6c,bicycle,,
1928,LF_EF8Rj9gs,bicycle,person,
1929,Ks_pHtscOUc,person,,
1930,rEy_UMCwqBc,,,
1931,YSoJPA8-oHc,bicycle,,
1932,pRq2OofBB5E,bicycle,car,
1933,tQBxIzn5azA,,,
1934,f0c7pSCoZqE,person,,
1935,Yvqz-BYBnp4,bicycle,,
1936,SUM8Smtf7ak,bicycle,train,
1937,HpTnKNW6MpU,,,
1938,pPw_izFr5PA,bicycle,,
1939,xTNDGVrkJw0,bicycle,,
1940,2nbKBMJIAY0,,,
1941,cnupopQ9v64,traffic light,sheep,bus
1942,NpoMo82RNDY,bicycle,,
1943,Q0EltguB1vc,person,,
1944,LWZolIvzAPk,bicycle,,
1945,5_JrAu_HmVg,bicycle,motorbike,
1946,wYSo_Kc2zaY,,,
1947,tsGhTb8UGhQ,bicycle,person,train
1948,ayFJjg2BFfs,bicycle,aeroplane,
1949,RUo_H7GrsdI,,,
1950,PJbv-8vF-LI,motorbike,,
1951,1CmdHvj6D4Y,bus,motorbike,bicycle
1952,rCQoFsOGgZQ,,,
1953,-iCIZQX9i1A,person,motorbike,
1954,uG3oJzWSPBU,bicycle,bus,
1955,jFvaWrckDg4,bicycle,,
1956,nvQuaQ1TRuc,person,car,
1957,wv4OEvIYq-E,,,
1958,kX3nB4PpJko,cat,aeroplane,elephant
1959,2eknwRAXpu0,car,motorbike,bus
1960,elKQM4YpJ_Q,person,,
1961,UZKnH1SQamE,person,,
1962,M-K7mxdN62M,,,
1963,vxw3x1zVvEE,,,
1964,GG1KBwO1yUc,bicycle,,
1965,J80nZAEUcDU,person,,
1966,7YZT2U4qW6w,bicycle,,
1967,QaNa2bVG860,car,,
1968,IR9yjn7Lkdg,person,,
1969,H-d7RPkMINY,car,,
1970,OnH78wdQPSQ,person,,
1971,Kn56bMZ9OE8,bicycle,,
1972,_YSUEdHsMmo,bicycle,car,
1973,XMGxxRRtmHc,car,bus,
1974,hy5vsaq6whs,,,
1975,5jqrgLx9NR4,bicycle,,
1976,HlBlhQazxx4,bicycle,,
1977,dZ20KsgVeu0,,,
1978,LEYGcsONOx4,truck,,
1979,d58xuVprczQ,person,car,motorbike
1980,bV3s-mWHovk,person,motorbike,
1981,PRa6jE-4Qcc,car,aeroplane,bus
1982,VWwHtT155Hw,person,,
1983,5z3DbmOuaFI,person,,
1984,ioGBBIEqiNM,boat,bicycle,
1985,qlhncNzE85A,,,
1986,VRX25twAZzg,bicycle,aeroplane,person
1987,Fikxb1tsOQ4,person,,
1988,AohpoRSZKxE,car,,
1989,-MmcQKE12Hg,,,
1990,c88RLrHQ3j8,car,person,
1991,YUxJbjAnU4Q,bicycle,,
1992,UhbixyxgsiU,car,,
1993,aJHBA1mBqBo,car,,
1994,nZxrGkeCKH4,,,
1995,Dz0Q4KrKyFw,traffic light,person,bus
1996,k8z5rx8KrL0,,,
1997,vmxcEAT2hkI,aeroplane,traffic light,stop sign
1998,kDRWVRNAZKw,,,
1999,WegO3bsvXro,bicycle,,
2000,NucpeL5FKNA,motorbike,,
2001,L_PV-BwY-ZA,,,
2002,cozNfHBE6tQ,person,,
2003,u6co6y17rzU,bicycle,person,
2004,uKcUgn_xYtE,bicycle,stop sign,boat
2005,YPqWIU8hkxk,bicycle,bus,train
2006,2nzJyhDMrHI,bus,,
2007,gfIZ7MAz-3s,,,
2008,mNTyN1xBLE4,,,
2009,UPs_UiIUGu8,bicycle,,
2010,RWue97yTSrU,,,
2011,pO3G9FZER3Y,bicycle,,
2012,QxZkuDfhFMc,,,
2013,mWkYrr3W3sY,,,
2014,xIFw0sZlLpQ,person,,
2015,xnmpvO-gt6w,,,
2016,pok_9RfvalI,,,
2017,oGu9-aTcP9A,bus,aeroplane,car
2018,5pzgfGgI4X8,person,,
2019,126bLUkHuNI,,,
2020,tmUaSl-Kgrc,person,,
2021,uwHPvCJDy_k,aeroplane,motorbike,
2022,xMsaW0KCI3I,bicycle,,
2023,YSJlU2q58Bc,person,,
2024,2gPUdfL4IWs,motorbike,,
2025,SINKoD9zPgg,,,
2026,GrNHtVZxsaM,person,car,
2027,vYw38mwFmC8,bus,person,
2028,xu_2Wj8doDQ,person,motorbike,
2029,uYRckB_g10I,bicycle,,
2030,SWAXUbqda_E,person,,
2031,jXJRzhnbMho,motorbike,,
2032,ZI9TUyOXNyA,person,,
2033,BP2IuKspjd8,bicycle,traffic light,bus
2034,wB3B2U6JSPc,bicycle,,
2035,ci20R6IxqBw,,,
2036,32WuN-N_Sx8,car,motorbike,bus
2037,2GS1t0q23jQ,,,
2038,XBNUd9F3f_Q,person,aeroplane,parking meter
2039,598YV7DbwJU,bicycle,,
2040,DoGeabe3baE,car,motorbike,aeroplane
2041,-ZVbDR3sRRo,truck,motorbike,car
2042,E0QYFFQ1mhk,motorbike,person,bus
2043,h1cx_Wg9M_8,car,person,truck
2044,MFeOtjTkxT4,,,
2045,7ZIIWUfzm2A,bicycle,train,bus
2046,fjOlqwzDE5k,bench,car,bus
2047,wqdlCR4fJpM,,,
2048,2Uw-bKQCkts,,,
2049,gC1XpCAuTDQ,car,person,
2050,o08t04SJeqU,bicycle,truck,
2051,oQwfU7DvUyE,,,
2052,tQN9hdPNVS4,person,,
2053,31ey9tEPyTQ,person,,
2054,7wVwztfmNVI,truck,,
2055,C2f37Vb2NAE,person,,
2056,Ky7f0xTlRSc,person,bus,
2057,_T_0FYHn0I0,bicycle,,
2058,QkhAwabc1Mw,bicycle,,
2059,d0co1ralQB8,car,,
2060,NN1fm-_rU_0,bicycle,,
2061,H0iWBs8cXGY,car,traffic light,train
2062,ep4DJCLT3bw,person,,
2063,cPYTNdcCQjs,,,
2064,85SLWPnIW8k,,,
2065,1Zw_RKGjcM8,bicycle,,
2066,tHu5_hxOldc,person,,
2067,gVudIIhyjt8,train,car,aeroplane
2068,uFSmq6HJitA,bicycle,car,
2069,gk2dD3nSh7A,person,,
2070,fNkCe0swztI,person,train,
2071,xw289leaI7k,person,,
2072,ymLG2jCqpd0,,,
2073,ALimx-H8C6s,person,,
2074,AaYzlMSRquk,,,
2075,7CZqBdVJtMQ,,,
2076,ooZLYNQOqk4,bicycle,motorbike,bench
2077,AaIwy6yGjSk,car,aeroplane,
2078,P4fDBAvvrt4,bicycle,,
2079,8ftu-iitjxw,aeroplane,bicycle,sheep
2080,RMkJo-EduH4,aeroplane,person,motorbike
